TranscriptID	TranscriptAbundance	GeneAbundance
NM_001359	21.9373	21.9373
NM_001111067	9.2259	9.2259
chr19:23582169-23583666.1	10.0036	41.8867
chr19:23582169-23583666.2	31.883	41.8867
chr7:20000617-20085125.30	20.1218	20.1218
chr1:149871154-149872347.1	13.1395	18.6827
chr1:149871154-149872347.2	5.5432	18.6827
NM_022479	53.5218	53.5218
NM_003675	8.0483	8.0483
NM_001099669	0.9703	35.3627
NM_001099668	2.3986	35.3627
NM_014056	31.9938	35.3627
NM_021138	42.5395	42.5395
NM_145725	4.8405	6.6062
NM_003300	1.7657	6.6062
chr1:211499956-211548284.2	2.0596	10.2387
NM_001033910	8.179	10.2387
NM_004620	3.3767	3.3767
NM_032271	140.4128	140.4128
NM_001100176	46.7274	46.7274
NM_001135099	3.6234	9.3002
NM_005656	5.6768	9.3002
chr21:43791995-43816200.1	0.3168	0.3168
chr13:47345391-47371367.9	35.7616	54.1725
NM_001984	18.4109	54.1725
chr11:86085777-86134150.1	0.1089	0.3519
chr11:86085777-86134150.4	0.2429	0.3519
NM_006331	79.2599	79.2599
NM_001363	82.9096	82.9096
NM_018158	12.332	12.332
NM_004531	0.1688	11.3984
NM_176806	11.2295	11.3984
NM_001075098	15.9073	18.8738
NR_033233	2.9664	18.8738
NM_017845	5.1247	5.1247
NM_014186	16.0666	16.2579
NM_001101653	0.1914	16.2579
NM_016094	8.9812	8.9812
NM_012071	3.505	3.505
NM_152516	30.4986	30.4986
NM_203495	56.243	56.243
NM_001099339	1.5573	37.6863
NM_053041	36.129	37.6863
NM_017828	186.5299	186.5299
NM_001081004	13.4958	43.061
NM_014066	29.5652	43.061
NM_001043229	6.2115	6.2115
NM_015935	46.0004	46.0004
chr10:126447405-126480439.5	4.0191	5.6398
NM_212554	1.6207	5.6398
NM_020961	10.2145	10.2145
chr1:153651163-153666467.2	16.1584	16.1584
NM_024772	4.8119	4.8119
chr1:35451768-35497569.1	4.3482	4.3482
NM_001039649	0.0	5.4008
NM_001142684	1.9943	5.4008
chr13:20397623-20437776.1	2.4458	5.4008
NM_001039650	0.9606	5.4008
NM_172128	1.6397	2.5945
NM_172115	0.9548	2.5945
chr8:144362685-144363051.1	3.9588	3.9588
NM_012264	70.5472	70.5472
NM_018241	12.9705	12.9705
NM_006304	483.7207	483.7207
chr19:58595208-58629793.4	21.5388	21.5388
NM_001100620	14.5228	45.1145
chr12:49716970-49725513.1	30.5917	45.1145
NM_025231	6.2323	6.2323
chr1:158149736-158156214.11	0.5648	1.1234
NM_001766	0.5586	1.1234
NM_080723	0.1148	0.1148
NM_024958	25.0581	25.0581
chr10:11047258-11378670.2	4.3684	10.3848
chr10:11047258-11378670.5	3.2949	10.3848
chr10:11047258-11378670.4	2.7216	10.3848
NM_019014	15.4695	15.4695
NM_004875	0.4506	37.8631
NM_203290	37.4125	37.8631
NM_015972	210.4121	256.1966
NM_152705	45.7845	256.1966
NM_022490	22.8357	22.8357
NM_018268	16.3271	16.3271
NM_015131	43.637	43.637
NM_001029896	29.5861	29.5861
NM_005452	85.5695	85.5695
NM_020839	18.6333	18.6333
chr3:167196472-167371621.3	0.2504	0.2504
NM_001514	9.0064	9.0064
NM_000841	15.4748	15.4748
NM_001518	157.5391	157.5391
NM_000839	3.3434	3.3434
NM_000840	1.651	1.651
NM_020677	25.9273	78.4419
chr16:4511695-4560347.12	52.5145	78.4419
NM_177435	12.1649	12.1649
NM_018590	2.228	2.228
NM_004772	157.0249	178.7003
NM_001142483	0.5685	178.7003
NM_001142478	21.107	178.7003
NM_020199	21.6984	21.6984
chr9:102657287-102668835.1	0.2597	0.9979
chr9:102657287-102668835.2	0.7382	0.9979
NM_018048	7.6776	7.6776
NM_002696	156.6881	156.6881
chr22:38349673-38365318.2	170.5972	190.3728
NM_021974	19.7756	190.3728
chr11:827584-831991.14	3.3949	15.5462
chr11:827584-831991.40	12.1513	15.5462
NM_002436	10.7046	10.7046
chr7:92190073-92219706.21	8.7826	28.7828
chr7:92190073-92219706.12	20.0001	28.7828
chrX:73164158-73513409.9	6.9684	20.6165
chrX:73164158-73513409.7	6.1763	20.6165
chrX:73164158-73513409.6	7.4718	20.6165
NR_001544	0.8054	1.7569
chrY:21094586-21239302.5	0.9515	1.7569
NM_004674	32.8386	32.8386
NR_027166	510.1855	1106.4545
NR_027164	128.9683	1106.4545
NR_027165	0.0	1106.4545
NR_027162	32.0866	1106.4545
NR_027163	111.5661	1106.4545
NR_027160	5.716	1106.4545
NR_027161	0.0	1106.4545
NR_027179	219.2152	1106.4545
NR_027667	0.9278	1106.4545
NR_027168	33.8407	1106.4545
NR_027169	19.1737	1106.4545
NR_027159	0.8856	1106.4545
NR_027158	7.7915	1106.4545
NR_027170	36.0976	1106.4545
chr5:7271741-7271832.2	3.0198	5.1295
chr5:7271741-7271832.1	2.1096	5.1295
NM_001145125	6.984	53.6687
NM_013446	46.6848	53.6687
NM_001042678	16.899	87.0658
NM_001042679	67.2584	87.0658
NM_175744	2.9084	87.0658
NM_014160	9.6696	9.6696
NM_001012761	7.3131	7.3131
chrX:111873879-111923375.1	0.9036	0.9036
chr10:98124362-98273683.1	4.8518	4.8518
NM_006103	162.6136	162.6136
NM_005234	158.3524	158.3524
NM_019034	28.6367	28.6367
NM_016946	89.8015	89.8015
NM_025165	5.2475	5.2475
chr5:95220803-95297775.1	4.2444	4.2444
NM_001142525	3.3563	7.3483
NM_030639	0.711	7.3483
NM_001142529	3.2811	7.3483
chr7:33169151-33645680.3	9.5089	11.745
chr7:33169151-33645680.2	2.2361	11.745
chr4:93225549-94727865.1	32.1562	32.1562
NM_173467	14.1335	14.1335
chr1:113066141-113162040.1	4.7657	6.4303
NM_017744	1.6646	6.4303
NM_013259	0.0	9.1314
NM_001008272	1.86	9.1314
NM_001008273	7.2714	9.1314
chr5:180274610-180288286.1	6.3053	6.3053
NM_152426	3.561	3.561
NM_021822	0.6306	0.6306
NM_145298	1.3015	1.4373
NM_001006666	0.1358	1.4373
NM_014508	19.8505	19.8505
NM_004900	9.5679	9.5679
NM_002157	570.9957	570.9957
chr14:30045688-30396899.2	3.1154	3.1154
NM_016457	22.6813	46.9618
NM_001079881	13.516	46.9618
NM_001079880	10.7646	46.9618
NR_001545	3.9804	3.9804
chr11:70244611-70299084.9	37.5146	106.7425
NM_005231	69.228	106.7425
NM_000791	41.2492	41.2492
chr15:60711808-60771344.1	7.311	7.311
NM_001002034	12.5855	12.5855
NM_004094	21.7066	21.7066
NM_001415	58.8767	175.3719
chrX:24073064-24096925.1	116.4952	175.3719
NM_003908	102.3469	102.3469
NR_028137	0.0069	0.0069
NM_001142560	9.7004	23.1561
NM_015997	13.4558	23.1561
chr4:15683351-15692062.13	6.8093	13.2886
chr4:15683351-15692062.3	6.4793	13.2886
chr4:120917625-120924458.1	4.8881	4.8881
NM_004235	1.2433	1.2433
NM_016531	4.6747	4.6747
chr10:127585107-127698159.6	0.6593	0.6593
NM_001080501	47.6107	47.6107
NM_007250	2.2708	5.8107
chrX:56258821-56314320.5	2.5914	5.8107
chrX:56258821-56314320.7	0.0	5.8107
chrX:56258821-56314320.1	0.0	5.8107
chrX:56258821-56314320.8	0.9484	5.8107
NM_022070	8.0731	8.0731
NM_017802	56.1159	56.1159
NM_014060	3.3801	3.3801
NM_001193508	4.9938	10.8165
NM_005612	5.8227	10.8165
NM_004592	30.8266	30.8266
chr22:30184602-30234254.10	30.7952	30.7952
NM_032998	16.5492	34.2757
NM_001039712	17.5585	34.2757
NM_001039711	0.1679	34.2757
chr3:52867138-52869804.1	0.533	5.9898
NM_205853	5.4568	5.9898
NM_032353	134.3333	134.3333
NM_138285	22.9819	22.9819
chr12:102467974-102513827.2	11.4598	47.4405
NM_024057	35.9807	47.4405
NR_027471	2.0312	2.0312
chr19:58740069-58789888.10	5.1229	20.4488
NM_014480	15.3259	20.4488
NM_173631	1.1383	1.1383
NM_004721	0.4209	0.4209
NM_014913	23.6938	23.6938
chr19:56879467-56891194.1	1.4143	8.1232
NR_024057	4.5647	8.1232
NR_024056	1.4503	8.1232
NR_033418	0.6938	8.1232
NM_001145144	49.3175	427.1071
NM_005628	242.8908	427.1071
chr19:47278141-47291842.14	134.8988	427.1071
chr19:15060990-15090324.2	13.8528	13.8528
chr19:58038692-58052131.3	2.2795	3.8219
chr19:58038692-58052131.1	1.5423	3.8219
NM_001172773	1.9746	1.9746
NM_032020	41.5282	41.5282
NM_001166696	1.046	15.5314
NM_004172	9.4502	15.5314
chr5:36606456-36688434.7	5.0353	15.5314
NM_016226	35.0927	35.0927
NM_057180	0.0	35.0927
NM_018706	20.3926	20.3926
NM_024096	154.5763	154.5763
NM_001099857	3.8983	3.8983
NM_005931	10.0567	10.0567
NM_001177519	3.4354	11.4866
NM_000247	3.5895	11.4866
chr6:31367560-31383090.17	4.4617	11.4866
NM_014366	101.2867	107.3797
NM_206825	6.093	107.3797
NM_013285	57.6065	57.6065
NM_005275	17.9339	17.9339
NM_016152	0.158	0.158
NM_000966	14.3174	76.4104
NM_001042728	30.0495	76.4104
chr12:53604353-53626547.6	32.0434	76.4104
NM_016029	19.5436	19.5436
NM_021004	4.9401	4.9401
chr14:24105572-24114846.36	0.1946	1.1265
NM_182908	0.9318	1.1265
NM_004753	38.6445	38.6445
NM_001136050	11.0607	11.0607
NM_002887	58.6464	58.6464
NM_005932	17.5612	17.5612
NM_002871	5.9215	5.9215
NM_020307	19.2339	19.2339
NM_014790	8.458	8.458
NM_001039577	17.8371	84.1251
chr1:1321090-1334718.13	26.5355	84.1251
NM_030937	39.7525	84.1251
NM_145177	21.5637	21.5637
NR_004431	1.8316	1.8316
NM_002861	23.6357	23.6357
NM_014140	2.4991	14.4925
NM_001127207	11.9934	14.4925
NM_005536	3.9896	5.4136
NM_001144879	0.2026	5.4136
NM_001144878	1.2214	5.4136
NM_014214	154.3096	154.3096
NM_016498	113.7896	113.7896
NM_004808	3.5637	3.5637
NM_006623	847.6356	847.6356
NM_003068	0.4996	0.4996
NM_178310	13.8925	13.8925
NM_005985	12.0321	12.0321
NM_002152	2.1595	2.1595
NM_017784	21.7479	21.7479
NM_022776	9.0911	9.0911
chr9:130159464-130170161.5	9.322	24.5061
NM_014580	15.1841	24.5061
NM_006601	215.6348	215.6348
NM_001145099	17.26	17.26
NM_001042	5.6217	5.6217
NM_006931	77.2709	77.2709
NM_006516	225.9133	225.9133
NM_004092	188.7719	188.7719
chr6:29691116-29716826.9	4.0798	4.0798
NM_001144074	3.5168	5.1987
NM_017996	1.6819	5.1987
chr2:122407487-122408043.1	1.4355	2.7992
chr2:122407487-122408043.2	1.3637	2.7992
NM_015484	19.5727	19.5727
NM_138959	7.1219	7.1219
NM_178812	9.5877	9.5877
NM_172003	39.6063	39.6063
chr1:242011492-242053239.7	5.3501	12.0724
chr1:242011492-242053239.5	2.4978	12.0724
chr1:242011492-242053239.2	4.2245	12.0724
NM_001040441	2.0259	4.5658
chr1:33004771-33071541.1	2.5399	4.5658
NM_001145720	3.3583	3.3583
NM_001184816	1.1127	1.1127
NM_024993	1.8814	1.8814
chr11:93211640-93276546.1	14.2117	42.5855
NM_020179	28.3738	42.5855
NM_181785	0.1901	0.1901
chr9:130577291-130617047.1	3.9391	3.9391
NM_133502	13.9045	13.9045
NR_026685	0.3047	1.134
NM_152835	0.8293	1.134
chr7:55840935-55846505.1	2.781	2.781
NM_001008708	6.2348	6.2348
NM_024758	5.1421	8.0625
chr1:15899151-15911605.3	2.9204	8.0625
NM_018339	4.1876	4.1876
NM_000504	3.1258	3.1258
NM_001145464	0.2452	4.1609
NM_005107	3.9157	4.1609
NR_027428	1.9199	2.0642
NR_027430	0.1443	2.0642
chr9:130478357-130497604.4	8.1827	22.6172
NM_001085347	11.8035	22.6172
NM_001134430	2.631	22.6172
NM_017774	6.2048	8.0385
chr6:20534687-21232632.1	1.8337	8.0385
NM_001080451	0.4999	0.4999
NM_017846	23.2142	23.2142
NM_032273	30.9926	30.9926
NR_036465	0.1553	47.0573
NM_001193537	3.6567	47.0573
NM_001193538	28.2746	47.0573
NM_018480	14.9708	47.0573
NM_018055	3.2009	3.2009
NM_001136225	7.0574	7.0574
NM_018944	37.343	37.343
NM_006605	0.0	0.0883
chr22:32586421-32600718.19	0.0883	0.0883
chr8:67344717-67381042.3	0.9951	2.4007
chr8:67344717-67381042.16	1.4056	2.4007
NM_030953	0.9165	0.9165
NM_001122821	447.1347	558.8893
NM_003011	111.7545	558.8893
NM_133465	9.3815	9.3815
NM_024006	130.565	176.7528
NM_206824	8.8631	176.7528
chr16:31102175-31106276.1	37.3247	176.7528
NM_017897	0.9367	0.9367
NM_148897	0.1513	0.1513
NM_001017392	22.4799	50.1812
NM_014884	27.7013	50.1812
NM_172231	53.8022	53.8022
NM_005772	17.9753	17.9753
NM_018135	82.491	87.494
NM_001193343	5.003	87.494
NM_014046	64.4672	64.4672
NM_016067	32.4765	32.4765
NM_001135022	4.1483	5.9358
chr2:85581842-85618873.4	1.7875	5.9358
NM_153702	5.1133	5.1133
NM_001831	272.3066	272.3066
NM_015360	38.1428	38.1428
NM_015975	12.4755	12.4755
NM_016201	23.4951	23.4951
chr9:130911731-130915734.2	0.731	0.731
NM_005850	206.5107	206.5107
NM_033109	8.7136	8.7136
NM_022553	32.1537	32.1537
NM_001005526	114.665	114.665
NM_012426	47.9541	47.9541
chr17:33288548-33296526.1	13.0539	13.0539
NR_028062	6.0134	6.0134
NM_152495	3.9215	3.9215
NM_017615	33.1407	33.1407
NM_014184	216.5749	216.5749
NM_016332	55.7322	55.7322
chr7:102073995-102105321.1	3.0057	19.1329
NM_017621	16.1272	19.1329
chr19:41197433-41222790.3	11.496	38.342
chr19:41197433-41222790.1	14.339	38.342
chr19:41197433-41222790.11	12.5069	38.342
NM_001164234	0.3164	5.4301
chr8:38089008-38120286.2	2.8038	5.4301
chr8:38089008-38120286.3	2.3099	5.4301
NM_020421	12.0648	12.0648
NM_015291	4.6906	6.0651
chr1:15853351-15898226.2	1.3745	6.0651
NM_018163	23.9975	23.9975
NM_032364	25.0409	25.0409
NM_013238	9.7733	9.7733
NM_201262	0.4118	0.8693
NM_021800	0.4575	0.8693
NM_018981	25.8543	25.8543
NM_018198	67.1294	67.1294
NM_001143760	231.9655	1693.9929
NM_001143761	444.7937	1693.9929
NM_001143762	96.2619	1693.9929
NM_001970	920.9719	1693.9929
NM_015322	24.1032	24.1032
NM_014034	14.3351	14.3351
chr6:77271384-77452727.1	49.9541	49.9541
NM_001190233	0.4834	84.4463
NR_033725	3.0496	84.4463
NR_033724	0.0	84.4463
NM_145261	19.9939	84.4463
NR_033721	0.0	84.4463
chr3:180701499-180707562.17	60.9193	84.4463
NR_033723	0.0	84.4463
NR_033722	0.0	84.4463
NM_003792	422.6557	564.736
NM_153200	32.1815	564.736
chr9:139756570-139760738.11	109.8988	564.736
NR_002949	2.0161	10.0423
NR_027766	8.0262	10.0423
chr12:74365-87556.2	15.7799	38.4798
chr12:74365-87556.1	22.6999	38.4798
NM_005570	23.2248	23.2248
NM_006816	141.9501	141.9501
NR_033717	9.0193	9.0193
NM_170607	6.8331	36.8778
NM_198204	28.1562	36.8778
NM_198205	1.8886	36.8778
NM_001037535	0.3811	0.7622
NM_001037536	0.3811	0.7622
NM_007243	49.2916	49.2916
NM_207368	92.251	135.7165
NM_001093767	43.4655	135.7165
NM_020648	9.0021	9.0021
NM_004567	11.7232	11.7232
NM_033453	100.39	102.1171
NM_181493	1.7271	102.1171
NM_007341	4.1954	4.1954
NM_001112706	0.7558	0.7558
NM_016824	14.8048	34.1747
chr10:111765725-111895320.30	19.37	34.1747
NM_001614	3626.5647	3626.5647
NM_001615	14.9912	14.9912
NM_005134	15.9372	28.3563
NM_001042388	12.4191	28.3563
NM_174907	33.1464	33.1464
chr11:66406137-66417206.3	111.4434	111.4434
chr5:64064754-64314590.10	19.0877	40.573
NM_005869	21.4852	40.573
NM_017748	6.6456	13.4355
chr17:36957446-36981589.12	2.9099	13.4355
chr17:36957446-36981589.2	3.8799	13.4355
NM_020943	16.2717	16.2717
NM_006827	43.9938	43.9938
NM_005204	2.4662	2.4662
NM_017546	36.729	36.729
NM_015629	65.4857	65.4857
NM_016085	38.3789	184.763
NM_001170795	87.1092	184.763
NM_080592	59.2749	184.763
NM_021008	43.2171	43.2171
NM_001001664	1.4414	3.7486
chr2:139259349-139330803.3	2.3072	3.7486
NM_016097	17.4961	17.4961
NM_005923	1.0763	1.0763
NM_001164811	22.8338	22.8338
NM_031484	36.9874	36.9874
NM_052858	16.2536	16.2536
chr5:68710938-68737888.7	4.044	11.0662
NM_001038603	7.0222	11.0662
NM_001098507	57.5775	140.6319
NM_003457	1.9208	140.6319
NM_001032293	81.1335	140.6319
NM_203370	2.761	2.761
NM_002021	0.0411	0.0411
chr11:123594996-123612363.2	12.4216	12.4216
NM_198088	3.8351	3.8351
NM_002168	109.4776	109.4776
chr2:209100953-209130693.23	42.498	228.3609
NM_005896	185.8629	228.3609
NM_020382	8.0855	17.7593
chr12:123868703-123893898.2	9.6738	17.7593
NM_032233	30.8214	33.6278
NM_199123	2.8064	33.6278
chr3:47057899-47205467.1	22.8967	22.8967
chr4:140427192-140477577.1	1.2979	1.2979
chr1:235530727-235667781.15	10.5418	10.5418
NM_001005290	19.3586	64.8053
NM_001032291	45.4467	64.8053
NM_030790	7.1453	7.1453
NM_006799	0.3168	0.4532
chr16:2867163-2871716.2	0.1364	0.4532
NM_007173	4.7407	4.7407
NM_020169	3.6203	3.6203
NM_006753	34.4618	34.4618
chr6:168369878-168370461.1	42.2046	42.2046
NM_013328	80.4968	80.4968
NM_015696	16.6607	16.6607
NM_001398	196.2866	196.2866
NM_015713	17.953	17.953
NM_005864	47.3799	47.3799
NM_001463	4.7015	4.7015
NM_004899	1.1564	23.9753
NM_199194	1.4646	23.9753
NM_199191	21.3543	23.9753
NM_139072	6.7665	6.7665
NM_001126115	3.4383	231.5945
NM_000546	228.1562	231.5945
NM_006302	68.8141	68.8141
chr5:100142639-100238987.3	0.3078	0.3078
NM_175052	0.0	0.3078
NM_015879	1.3105	1.3105
NM_003034	0.2525	0.2525
NM_018130	11.8076	11.8076
chr10:69681656-69835103.11	12.6177	12.6177
chr7:73113534-73134017.1	8.2504	8.2504
NM_006567	7.1294	14.8213
chr6:5261583-5771816.2	7.6919	14.8213
NM_001030009	2774.387	3112.7893
NM_001019	338.4023	3112.7893
NM_005780	10.2377	10.2377
NM_002727	0.0794	0.0794
NM_003580	9.1985	9.1985
NM_002109	45.1332	45.1332
chr11:13409556-13484838.3	5.8745	12.2847
NM_032320	6.4102	12.2847
NR_036577	7.0535	25.9997
NR_036576	5.362	25.9997
NM_001195250	2.4763	25.9997
NR_036579	2.8427	25.9997
NR_036578	1.9765	25.9997
NM_001195248	6.2888	25.9997
NM_021203	16.9127	16.9127
NM_001172303	17.3263	17.3263
NM_020673	1.7643	1.7643
chr3:12525930-12580659.4	10.0192	10.0192
NM_020175	38.7715	38.7715
chr4:93184501-93198415.6	36.7734	56.4134
chr4:93184501-93198415.1	19.64	56.4134
chr11:121163387-121184117.1	59.3183	71.1776
NM_001024956	5.9395	71.1776
NM_006918	5.9198	71.1776
NM_016628	34.7406	46.088
NR_024557	7.9601	46.088
NM_100486	3.3872	46.088
NM_030578	6.46	6.46
chr20:50400584-50419048.13	25.2273	86.1132
NM_020436	60.8859	86.1132
NM_001033032	5.9818	5.9818
chr3:49133365-49142171.4	151.839	268.8437
NM_005051	117.0046	268.8437
chr22:36134783-36424585.1	6.2801	40.2422
NM_001082576	29.1892	40.2422
NM_001031695	4.7729	40.2422
NM_001195328	6.0013	19.0481
NM_004251	13.0468	19.0481
NM_001001556	2.9641	4.2544
NM_002044	1.2903	4.2544
NM_153706	2.2243	3.1853
chr5:56205086-56247954.2	0.961	3.1853
NM_198566	3.4538	3.4538
NM_173665	0.1483	0.1483
NM_033211	7.447	7.447
NM_001085411	2.0378	3.5295
NM_153013	1.4917	3.5295
NM_032412	38.2377	38.2377
NM_005687	40.5595	40.5595
NM_004461	177.371	177.371
NM_016068	215.7344	215.7344
NM_017919	3.4283	3.4283
NM_018325	3.8192	7.4123
chr9:27546543-27573842.18	3.5931	7.4123
NM_016930	12.0656	12.0656
chr9:131133597-131153015.1	48.9	109.0135
NM_030914	60.1135	109.0135
NM_016520	30.0528	30.0528
NM_000235	17.2937	17.2937
NM_001014838	14.5696	452.6769
NM_001014433	203.8705	452.6769
NM_001014840	74.2331	452.6769
chr6:33384318-33386065.17	160.0036	452.6769
NM_015921	0.0	452.6769
NM_001724	9.9821	12.3272
chr7:134331530-134364565.3	2.3451	12.3272
NM_015960	20.7541	20.7541
NM_023948	31.3809	31.3809
NM_152581	3.3141	3.3141
NM_019556	4.2395	12.3068
chrX:134021662-134049297.5	8.0673	12.3068
chr1:209602167-209605890.1	6.925	6.925
NM_018914	26.2398	26.2398
NM_130434	5.252	5.252
NM_130443	54.3423	102.2157
NM_005700	47.8734	102.2157
NM_001935	0.7069	2.1207
chr2:162848756-162931052.1	1.4138	2.1207
NM_000456	5.7299	25.8411
NM_001032386	13.1253	25.8411
NM_001032387	6.9859	25.8411
NM_013379	7.395	11.8192
chr9:140004992-140009195.1	4.4241	11.8192
chr2:65283494-65357435.3	23.6879	23.6879
NM_001042400	1.1105	8.8861
chr3:134196546-134293852.16	7.7756	8.8861
NM_025147	8.263	8.263
NM_015710	392.9354	392.9354
NM_001099337	19.2901	19.2901
NM_006083	58.1245	58.1245
NM_013233	12.8119	12.8119
NM_178832	13.809	13.809
NM_022460	16.9634	16.9634
NM_006198	3.8093	3.8093
NM_022451	9.8192	9.8192
chr17:58029723-58042117.1	1.5157	2.5931
NM_016125	1.0774	2.5931
chr11:122753472-122830429.1	0.367	0.367
chr1:100503788-100548927.2	18.7531	36.1704
NM_033055	17.4173	36.1704
chr9:91933411-91974561.27	11.3317	29.5872
chr9:91933411-91974561.28	18.2555	29.5872
NM_001017420	4.1681	8.8049
chr8:27632057-27662422.1	4.6367	8.8049
NM_020141	6.741	6.741
NM_174909	39.3706	39.3706
NM_032377	141.423	141.423
NM_152307	18.8166	18.8166
NM_004225	30.957	30.957
NM_017910	10.6271	15.2964
chr2:29033699-29093175.25	4.6693	15.2964
NM_003587	26.325	26.325
NM_001358	123.7936	123.7936
NM_017526	7.0614	7.0614
NM_021260	9.4334	9.4334
NR_024060	0.4168	0.4168
chr22:24936405-24951582.3	29.4283	29.4283
NM_019056	148.3894	400.044
NM_001135998	245.9681	400.044
NR_024234	5.2035	400.044
NR_024235	0.4831	400.044
NM_004548	274.1417	274.1417
NM_152791	0.4432	0.6647
NM_001172775	0.2216	0.6647
NM_014889	17.9526	17.9526
NM_002080	193.3854	193.3854
NM_024762	3.0616	3.0616
NM_213603	1.275	5.0132
chr7:99070514-99085217.3	1.0783	5.0132
chr7:99070514-99085217.1	2.6599	5.0132
NR_027049	7.9754	11.0635
chr19:12203077-12225491.2	3.0882	11.0635
NM_198232	1.3412	6.5359
NM_002933	5.1947	6.5359
chr6:4995280-5004271.4	3.6488	10.5458
NM_006638	0.0	10.5458
chr6:4995280-5004271.9	6.8971	10.5458
NM_002937	1.9893	1.9893
NM_005615	0.0	0.0
NM_001110356	0.0652	0.0652
NM_172365	0.2176	0.3476
chr14:65016619-65056096.2	0.1299	0.3476
chr19:10812111-10824044.3	30.1824	102.5311
NM_031209	72.3487	102.5311
NM_152352	5.1821	5.1821
NR_015407	0.8147	0.8147
NM_015476	90.4231	90.4231
NM_000196	38.9336	38.9336
NM_012158	3.9311	3.9311
NM_012157	1.2636	1.2636
NM_012161	13.3656	13.3656
chr6:99321600-99395849.2	2.2076	4.2524
NM_012160	2.0448	4.2524
NM_198489	20.2589	20.2589
NM_015469	3.9418	3.9418
NM_018122	18.7502	18.7502
NM_152484	2.0845	2.0845
NM_198539	0.8127	0.8127
NM_152603	3.0132	6.0214
chr19:37180301-37212223.2	3.0082	6.0214
NM_001145344	0.862	1.401
NM_001145345	0.539	1.401
NM_144976	2.0288	2.0288
NM_145276	0.6349	0.6349
NM_152289	6.8995	6.8995
NM_203401	5.631	297.5357
NM_005563	291.9047	297.5357
NM_007029	7.1711	7.1711
NM_153687	2.5552	5.7426
NM_201613	0.0	5.7426
NM_201612	3.1875	5.7426
chr12:6747241-6756580.1	0.2722	0.7585
chr12:6747241-6756580.2	0.4863	0.7585
NM_001195430	1.7089	11.8266
NM_001195416	10.1177	11.8266
chr12:31213704-31226128.1	4.1468	4.1468
NM_203384	5.6479	68.6455
NM_002939	14.5895	68.6455
NM_203389	22.4284	68.6455
NM_203388	10.9294	68.6455
NM_203383	15.0502	68.6455
NM_020243	160.7375	160.7375
